BRISK,BRISK,MAT_BF,SEL_KNN,2,12.264,21.5276,9.26361
BRISK,BRISK,MAT_BF,SEL_KNN,3,13.9161,12.625,-1.29113
BRISK,BRISK,MAT_BF,SEL_KNN,4,11.3839,15.2037,3.8199
BRISK,BRISK,MAT_BF,SEL_KNN,5,10.5178,27.6679,17.1501
BRISK,BRISK,MAT_BF,SEL_KNN,6,7.14812,18.3114,11.1633
BRISK,BRISK,MAT_BF,SEL_KNN,7,16.4239,17.1427,0.718783
BRISK,BRISK,MAT_BF,SEL_KNN,8,18.7875,16.0991,-2.68845
BRISK,BRISK,MAT_BF,SEL_KNN,9,15.8894,14.801,-1.08836
BRISK,BRISK,MAT_BF,SEL_KNN,10,13.7297,13.9297,0.200033
BRISK,BRISK,MAT_BF,SEL_KNN,11,9.79196,13.1359,3.34391
BRISK,BRISK,MAT_BF,SEL_KNN,12,9.20506,11.3409,2.13584
BRISK,BRISK,MAT_BF,SEL_KNN,13,9.22307,11.8565,2.63343
BRISK,BRISK,MAT_BF,SEL_KNN,14,10.9678,12.4013,1.4335
BRISK,BRISK,MAT_BF,SEL_KNN,15,8.09422,12.7089,4.61469
BRISK,BRISK,MAT_BF,SEL_KNN,16,8.81392,11.503,2.68912
BRISK,BRISK,MAT_BF,SEL_KNN,17,9.8514,9.29379,-0.557612
BRISK,BRISK,MAT_BF,SEL_KNN,18,8.30978,10.7753,2.46551
BRISK,ORB,MAT_BF,SEL_KNN,1,12.9722,14.6839,1.71172
BRISK,ORB,MAT_BF,SEL_KNN,2,12.264,20.3646,8.10052
BRISK,ORB,MAT_BF,SEL_KNN,3,13.9161,13.2508,-0.665308
BRISK,ORB,MAT_BF,SEL_KNN,4,11.3839,16.3706,4.98678
BRISK,ORB,MAT_BF,SEL_KNN,5,10.5178,20.2973,9.77946
BRISK,ORB,MAT_BF,SEL_KNN,6,7.14812,21.3891,14.2409
BRISK,ORB,MAT_BF,SEL_KNN,7,16.4239,16.4769,0.05297
BRISK,ORB,MAT_BF,SEL_KNN,8,18.7875,16.1591,-2.62842
BRISK,ORB,MAT_BF,SEL_KNN,9,15.8894,14.9216,-0.967755
BRISK,ORB,MAT_BF,SEL_KNN,10,13.7297,11.5139,-2.21579
BRISK,ORB,MAT_BF,SEL_KNN,11,9.79196,13.7091,3.91715
BRISK,ORB,MAT_BF,SEL_KNN,12,9.20506,11.024,1.81891
BRISK,ORB,MAT_BF,SEL_KNN,13,9.22307,11.7553,2.53227
BRISK,ORB,MAT_BF,SEL_KNN,14,10.9678,12.4047,1.43698
BRISK,ORB,MAT_BF,SEL_KNN,15,8.09422,11.4092,3.31496
BRISK,ORB,MAT_BF,SEL_KNN,16,8.81392,11.2864,2.47246
BRISK,ORB,MAT_BF,SEL_KNN,17,9.8514,9.94177,0.0903668
BRISK,ORB,MAT_BF,SEL_KNN,18,8.30978,11.4769,3.16711
BRISK,SIFT,MAT_BF,SEL_KNN,1,12.9722,12.9834,0.0112017
BRISK,SIFT,MAT_BF,SEL_KNN,2,12.264,16.0654,3.80137
BRISK,SIFT,MAT_BF,SEL_KNN,3,13.9161,16.6949,2.77875
BRISK,SIFT,MAT_BF,SEL_KNN,4,11.3839,12.5648,1.18097
BRISK,SIFT,MAT_BF,SEL_KNN,5,10.5178,26.358,15.8402
BRISK,SIFT,MAT_BF,SEL_KNN,6,7.14812,14.504,7.35592
BRISK,SIFT,MAT_BF,SEL_KNN,7,16.4239,13.9999,-2.42404
BRISK,SIFT,MAT_BF,SEL_KNN,8,18.7875,17.0295,-1.758
BRISK,SIFT,MAT_BF,SEL_KNN,9,15.8894,17.8988,2.00942
BRISK,SIFT,MAT_BF,SEL_KNN,10,13.7297,14.6452,0.915531
BRISK,SIFT,MAT_BF,SEL_KNN,11,9.79196,15.9857,6.19374
BRISK,SIFT,MAT_BF,SEL_KNN,12,9.20506,11.7122,2.50711
BRISK,SIFT,MAT_BF,SEL_KNN,13,9.22307,13.3127,4.08963
BRISK,SIFT,MAT_BF,SEL_KNN,14,10.9678,10.5612,-0.406517
BRISK,SIFT,MAT_BF,SEL_KNN,15,8.09422,14.2108,6.11657
BRISK,SIFT,MAT_BF,SEL_KNN,16,8.81392,11.0452,2.23125
BRISK,SIFT,MAT_BF,SEL_KNN,17,9.8514,10.1474,0.29598
